id,chapter,end_time,number,page,publication.id,resource.id,start_time,text,uri
f-4bf3db26-1131,,,,,4bf3db26,HVT-0780,,,https://fortunoff.aviaryplatform.com/r/nk3610w13m
f-4bf3db26-1132,,,,,4bf3db26,HVT-0854,,,https://fortunoff.aviaryplatform.com/r/804xg9f88h
f-4bf3db26-1133,,,,,4bf3db26,HVT-0869,,,https://fortunoff.aviaryplatform.com/r/5q4rj48s5g
f-4bf3db26-1134,,,,,4bf3db26,HVT-1115,,,https://fortunoff.aviaryplatform.com/r/f76639k994
f-4bf3db26-1135,,,,,4bf3db26,HVT-1185,,,https://fortunoff.aviaryplatform.com/r/h98z892h3m
f-4bf3db26-1136,,,,,4bf3db26,HVT-1850,,,https://fortunoff.aviaryplatform.com/r/cz3222rc75
f-4bf3db26-1137,,,,,4bf3db26,HVT-1879,,,https://fortunoff.aviaryplatform.com/r/1v5bc3sv9d
f-4bf3db26-1138,,,,,4bf3db26,HVT-1880,,,https://fortunoff.aviaryplatform.com/r/8k74t6f65f
f-4bf3db26-1139,,,,,4bf3db26,HVT-1881,,,https://fortunoff.aviaryplatform.com/r/vt1gh9bm0c
f-4bf3db26-1140,,,,,4bf3db26,HVT-1892,,,https://fortunoff.aviaryplatform.com/r/t14th8bw1r
f-4bf3db26-1141,,,,,4bf3db26,HVT-1897,,,https://fortunoff.aviaryplatform.com/r/6688g8fj7b
f-4bf3db26-1142,,,,,4bf3db26,HVT-2045,,,https://fortunoff.aviaryplatform.com/r/222r49g57x
f-4bf3db26-1143,,,,,4bf3db26,HVT-2148,,,https://fortunoff.aviaryplatform.com/r/0g3gx44r58
f-4bf3db26-1144,,,,,4bf3db26,HVT-2188,,,https://fortunoff.aviaryplatform.com/r/2f7jq0ss4n
f-4bf3db26-1145,,,,,4bf3db26,HVT-2254,,,https://fortunoff.aviaryplatform.com/r/m03xs5jm51
f-4bf3db26-1146,,,,,4bf3db26,HVT-2256,,,https://fortunoff.aviaryplatform.com/r/xg9f47h61b
f-4bf3db26-1147,,,,,4bf3db26,HVT-2609,,,https://fortunoff.aviaryplatform.com/r/c824b2x96p
f-4bf3db26-1148,,,,,4bf3db26,HVT-2678,,,https://fortunoff.aviaryplatform.com/r/v97zk55v1f
f-4bf3db26-1149,,,,,4bf3db26,HVT-2680,,,https://fortunoff.aviaryplatform.com/r/2v2c824d6f
f-4bf3db26-1150,,,,,4bf3db26,HVT-2741,,,https://fortunoff.aviaryplatform.com/r/639k35md5f
f-4bf3db26-1151,,,,,4bf3db26,HVT-2762,,,https://fortunoff.aviaryplatform.com/r/k06ww7741t
f-4bf3db26-1152,,,,,4bf3db26,HVT-2809,,,https://fortunoff.aviaryplatform.com/r/5x2599z406
f-4bf3db26-1153,,,,,4bf3db26,HVT-2830,,,https://fortunoff.aviaryplatform.com/r/qr4nk36d3h
f-4bf3db26-1154,,,,,4bf3db26,HVT-2853,,,https://fortunoff.aviaryplatform.com/r/2j6833mz5n
f-4bf3db26-1155,,,,,4bf3db26,HVT-2854,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xk8b
f-4bf3db26-1156,,,,,4bf3db26,HVT-3132,,,https://fortunoff.aviaryplatform.com/r/kk9474712v
f-4bf3db26-1157,,,,,4bf3db26,HVT-3260,,,https://fortunoff.aviaryplatform.com/r/t14th8bw50
f-4bf3db26-1158,,,,,4bf3db26,HVT-3261,,,https://fortunoff.aviaryplatform.com/r/2v2c824d82
f-4bf3db26-1159,,,,,4bf3db26,HVT-3380,,,https://fortunoff.aviaryplatform.com/r/tm71v5bs76
f-6cc4afa5-1160,,,,,6cc4afa5,HVT-0177,,,https://fortunoff.aviaryplatform.com/r/b27pn8xf8g
f-6cc4afa5-1161,,,,,6cc4afa5,HVT-0071,,,https://fortunoff.aviaryplatform.com/r/4b2x34mn6j
f-2a140322-1162,,,,,2a140322,HVT-2767,,,https://fortunoff.aviaryplatform.com/r/8k74t6f672
f-2a140322-1163,,,,,2a140322,HVT-2769,,,https://fortunoff.aviaryplatform.com/r/zs2k64b540
f-2a140322-1164,,,,,2a140322,HVT-2770,,,https://fortunoff.aviaryplatform.com/r/sx6445hq9r
f-2a140322-1165,,,,,2a140322,HVT-2796,,,https://fortunoff.aviaryplatform.com/r/br8mc8rj69
f-2a140322-1166,,,,,2a140322,HVT-2802,,,https://fortunoff.aviaryplatform.com/r/n00zp3w52v
f-2a140322-1167,,,,,2a140322,HVT-2803,,,https://fortunoff.aviaryplatform.com/r/gf0ms3k58d
f-2a140322-1168,,,,,2a140322,HVT-2804,,,https://fortunoff.aviaryplatform.com/r/qb9v11vs25
f-2a140322-1169,,,,,2a140322,HVT-2805,,,https://fortunoff.aviaryplatform.com/r/tt4fn1135s
f-2a140322-1170,,,,,2a140322,HVT-2806,,,https://fortunoff.aviaryplatform.com/r/9p2w37kv50
f-2a140322-1171,,,,,2a140322,HVT-2807,,,https://fortunoff.aviaryplatform.com/r/gh9b56db3h
f-2a140322-1172,,,,,2a140322,HVT-2811,,,https://fortunoff.aviaryplatform.com/r/7d2q52fc6g
f-2a140322-1173,,,,,2a140322,HVT-2813,,,https://fortunoff.aviaryplatform.com/r/3n20c4sm5d
f-2a140322-1174,,,,,2a140322,HVT-2814,,,https://fortunoff.aviaryplatform.com/r/n00zp3w535
f-2a140322-1175,,,,,2a140322,HVT-2815,,,https://fortunoff.aviaryplatform.com/r/gq6qz22n21
f-9c293119-1176,,,,,9c293119,HVT-0050,,,https://fortunoff.aviaryplatform.com/r/5t3fx73x7c
f-9c293119-1177,,,,,9c293119,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-8f3594e1-1178,,,,,8f3594e1,HVT-1154,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx99
f-8f3594e1-1179,,,,,8f3594e1,HVT-0220,,,https://fortunoff.aviaryplatform.com/r/ng4gm81v8b
f-8f3594e1-1180,,,,,8f3594e1,HVT-2045,,,https://fortunoff.aviaryplatform.com/r/222r49g57x
f-8f3594e1-1181,,,,,8f3594e1,HVT-0066,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx6c
f-8f3594e1-1182,,,,,8f3594e1,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-8f3594e1-1183,,,,,8f3594e1,HVT-0192,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g806
f-d28964a7-1184,,,,,d28964a7,HVT-1879,,,https://fortunoff.aviaryplatform.com/r/1v5bc3sv9d
f-cf119e6f-1185,,,,,cf119e6f,HVT-0049,,,https://fortunoff.aviaryplatform.com/r/p843r0q312
f-cf119e6f-1186,,,,,cf119e6f,HVT-0295,,,https://fortunoff.aviaryplatform.com/r/jd4pk07553
f-cf119e6f-1187,,,,,cf119e6f,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-cf119e6f-1188,,,,,cf119e6f,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-cf119e6f-1189,,,,,cf119e6f,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-cf119e6f-1190,,,,,cf119e6f,HVT-0216,,,https://fortunoff.aviaryplatform.com/r/7p8tb0xt3j
f-cf119e6f-1191,,,,,cf119e6f,HVT-0009,,,https://fortunoff.aviaryplatform.com/r/gh9b56d88h
f-cf119e6f-1192,,,,,cf119e6f,HVT-0099,,,https://fortunoff.aviaryplatform.com/r/xs5j960m47
f-13caafc3-1193,,,,,13caafc3,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-13caafc3-1194,,,,,13caafc3,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-13caafc3-1195,,,,,13caafc3,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-13caafc3-1196,,,,,13caafc3,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-a9069a58-1197,,,,,a9069a58,HVT-0882,,,https://fortunoff.aviaryplatform.com/r/fn10p0wx3z
f-a9069a58-1198,,,,,a9069a58,HVT-0780,,,https://fortunoff.aviaryplatform.com/r/nk3610w13m
f-e6797972-1199,,,,,e6797972,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-e6797972-1200,,,,,e6797972,HVT-0108,,,https://fortunoff.aviaryplatform.com/r/086348gf2h
f-e6797972-1201,,,,,e6797972,HVT-0882,,,https://fortunoff.aviaryplatform.com/r/fn10p0wx3z
f-e6797972-1202,,,,,e6797972,HVT-0780,,,https://fortunoff.aviaryplatform.com/r/nk3610w13m
f-e6797972-1203,,,,,e6797972,HVT-0049,,,https://fortunoff.aviaryplatform.com/r/p843r0q312
f-e6797972-1204,,,,,e6797972,HVT-0295,,,https://fortunoff.aviaryplatform.com/r/jd4pk07553
f-e6797972-1205,,,,,e6797972,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-e6797972-1206,,,,,e6797972,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-e6797972-1207,,,,,e6797972,HVT-0511,,,https://fortunoff.aviaryplatform.com/r/th8bg2hm23
f-e6797972-1208,,,,,e6797972,HVT-0216,,,https://fortunoff.aviaryplatform.com/r/7p8tb0xt3j
f-e6797972-1209,,,,,e6797972,HVT-0009,,,https://fortunoff.aviaryplatform.com/r/gh9b56d88h
f-e6797972-1210,,,,,e6797972,HVT-0099,,,https://fortunoff.aviaryplatform.com/r/xs5j960m47
f-e6797972-1211,,,,,e6797972,HVT-0049,,,https://fortunoff.aviaryplatform.com/r/p843r0q312
f-e6797972-1212,,,,,e6797972,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-e6797972-1213,,,,,e6797972,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-e6797972-1214,,,,,e6797972,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-e6797972-1215,,,,,e6797972,HVT-1270,,,https://fortunoff.aviaryplatform.com/r/057cr5n94q
f-e6797972-1216,,,,,e6797972,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-e6797972-1217,,,,,e6797972,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-e6797972-1218,,,,,e6797972,HVT-0756,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qm8z
f-e6797972-1219,,,,,e6797972,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-e6797972-1220,,,,,e6797972,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-e6797972-1221,,,,,e6797972,HVT-1095,,,https://fortunoff.aviaryplatform.com/r/dv1cj87q28
f-e6797972-1222,,,,,e6797972,HVT-1185,,,https://fortunoff.aviaryplatform.com/r/h98z892h3m
f-e6797972-1223,,,,,e6797972,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-e6797972-1224,,,,,e6797972,HVT-0224,,,https://fortunoff.aviaryplatform.com/r/zc7rn30h80
f-e6797972-1225,,,,,e6797972,HVT-0836,,,https://fortunoff.aviaryplatform.com/r/5d8nc5sb10
f-e6797972-1226,,,,,e6797972,HVT-0037,,,https://fortunoff.aviaryplatform.com/r/p843r0q30r
f-e6797972-1227,,,,,e6797972,HVT-0938,,,https://fortunoff.aviaryplatform.com/r/j96057d15t
f-e6797972-1228,,,,,e6797972,HVT-0628,,,https://fortunoff.aviaryplatform.com/r/9882j6879m
f-e6797972-1229,,,,,e6797972,HVT-0192,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g806
f-e6797972-1230,,,,,e6797972,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-e6797972-1231,,,,,e6797972,HVT-0076,,,https://fortunoff.aviaryplatform.com/r/b853f4kr8j
f-e6797972-1232,,,,,e6797972,HVT-1136,,,https://fortunoff.aviaryplatform.com/r/445h98zc00
f-e6797972-1233,,,,,e6797972,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-e6797972-1234,,,,,e6797972,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-e6797972-1235,,,,,e6797972,HVT-0134,,,https://fortunoff.aviaryplatform.com/r/k06ww77307
f-e6797972-1236,,,,,e6797972,HVT-1185,,,https://fortunoff.aviaryplatform.com/r/h98z892h3m
f-e6797972-1237,,,,,e6797972,HVT-0511,,,https://fortunoff.aviaryplatform.com/r/th8bg2hm23
f-e6797972-1238,,,,,e6797972,HVT-0082,,,https://fortunoff.aviaryplatform.com/r/v97zk55t5d
f-e6797972-1239,,,,,e6797972,HVT-0299,,,https://fortunoff.aviaryplatform.com/r/vd6nz80z9x
f-e6797972-1240,,,,,e6797972,HVT-1123,,,https://fortunoff.aviaryplatform.com/r/3t9d50fx0s
f-e6797972-1241,,,,,e6797972,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-e6797972-1242,,,,,e6797972,HVT-0113,,,https://fortunoff.aviaryplatform.com/r/qj77s7j238
f-e6797972-1243,,,,,e6797972,HVT-0934,,,https://fortunoff.aviaryplatform.com/r/251fj29b1q
f-e6797972-1244,,,,,e6797972,HVT-0011,,,https://fortunoff.aviaryplatform.com/r/ff3kw57m5q
f-e6797972-1245,,,,,e6797972,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-e6797972-1246,,,,,e6797972,HVT-0002,,,https://fortunoff.aviaryplatform.com/r/nv9959cg41
f-e6797972-1247,,,,,e6797972,HVT-0285,,,https://fortunoff.aviaryplatform.com/r/5m6251fn12
f-e6797972-1248,,,,,e6797972,HVT-0192,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g806
f-e6797972-1249,,,,,e6797972,HVT-0055,,,https://fortunoff.aviaryplatform.com/r/hm52f7jz3r
f-e6797972-1250,,,,,e6797972,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-e6797972-1251,,,,,e6797972,HVT-0158,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd3m
f-e6797972-1252,,,,,e6797972,HVT-0250,,,https://fortunoff.aviaryplatform.com/r/pc2t43j75m
f-e6797972-1253,,,,,e6797972,HVT-0305,,,https://fortunoff.aviaryplatform.com/r/rx9377658x
f-e6797972-1254,,,,,e6797972,HVT-0257,,,https://fortunoff.aviaryplatform.com/r/x05x63bd53
f-e6797972-1255,,,,,e6797972,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-e6797972-1256,,,,,e6797972,HVT-0845,,,https://fortunoff.aviaryplatform.com/r/9882j6881d
f-e6797972-1257,,,,,e6797972,HVT-0729,,,https://fortunoff.aviaryplatform.com/r/df6k06x35d
f-e6797972-1258,,,,,e6797972,HVT-0804,,,https://fortunoff.aviaryplatform.com/r/kd1qf8jp4x
f-e6797972-1259,,,,,e6797972,HVT-0026,,,https://fortunoff.aviaryplatform.com/r/nz80k26m8n
f-e6797972-1260,,,,,e6797972,HVT-0838,,,https://fortunoff.aviaryplatform.com/r/6d5p843v4c
f-e6797972-1261,,,,,e6797972,HVT-0845,,,https://fortunoff.aviaryplatform.com/r/9882j6881d
f-e6797972-1262,,,,,e6797972,HVT-0756,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qm8z
f-e6797972-1263,,,,,e6797972,HVT-1095,,,https://fortunoff.aviaryplatform.com/r/dv1cj87q28
f-e6797972-1264,,,,,e6797972,HVT-0061,,,https://fortunoff.aviaryplatform.com/r/s46h12vg63
f-e6797972-1265,,,,,e6797972,HVT-0094,,,https://fortunoff.aviaryplatform.com/r/vd6nz80z8m
f-e6797972-1266,,,,,e6797972,HVT-0738,,,https://fortunoff.aviaryplatform.com/r/x34mk65j70
f-e6797972-1267,,,,,e6797972,HVT-0002,,,https://fortunoff.aviaryplatform.com/r/nv9959cg41
f-e6797972-1268,,,,,e6797972,HVT-0166,,,https://fortunoff.aviaryplatform.com/r/542j678v9z
f-e6797972-1269,,,,,e6797972,HVT-0938,,,https://fortunoff.aviaryplatform.com/r/j96057d15t
f-e6797972-1270,,,,,e6797972,HVT-0099,,,https://fortunoff.aviaryplatform.com/r/xs5j960m47
f-e6797972-1271,,,,,e6797972,HVT-0120,,,https://fortunoff.aviaryplatform.com/r/8g8ff3m15w
f-e6797972-1272,,,,,e6797972,HVT-0640,,,https://fortunoff.aviaryplatform.com/r/8w3804xn2p
f-e6797972-1273,,,,,e6797972,HVT-1170,,,https://fortunoff.aviaryplatform.com/r/445h98zc19
f-8fb3cc2f-1274,,,,,8fb3cc2f,HVT-1638,,,https://fortunoff.aviaryplatform.com/r/0c4sj19m22
f-8683bc17-1275,,,,,8683bc17,HVT-0205,,,https://fortunoff.aviaryplatform.com/r/6d5p843v2r
f-4d148850-1276,,,,,4d148850,HVT-0045,,,https://fortunoff.aviaryplatform.com/r/696zw18p7m
f-344454fa-1277,,,,,344454fa,HVT-0002,,,https://fortunoff.aviaryplatform.com/r/nv9959cg41
f-344454fa-1278,,,,,344454fa,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-80666810-1279,,,,,80666810,HVT-0179,,,https://fortunoff.aviaryplatform.com/r/9882j68770
f-80666810-1280,,,,,80666810,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-55ea536d-1281,,,,,55ea536d,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-55ea536d-1282,,,,,55ea536d,HVT-0179,,,https://fortunoff.aviaryplatform.com/r/9882j68770
f-55ea536d-1283,,,,,55ea536d,HVT-0183,,,https://fortunoff.aviaryplatform.com/r/6d5p843v1f
f-344454fa-1284,,,,,344454fa,HVT-0002,,,https://fortunoff.aviaryplatform.com/r/nv9959cg41
f-344454fa-1285,,,,,344454fa,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-70ef8a28-1286,,,,,70ef8a28,HVT-1064,,,https://fortunoff.aviaryplatform.com/r/j96057d164
f-8638b8bb-1287,,,,,8638b8bb,HVT-0034,,,https://fortunoff.aviaryplatform.com/r/dj58c9r78m
f-713c5a24-1288,,,,,713c5a24,HVT-0777,,,https://fortunoff.aviaryplatform.com/r/v69862bp29
f-63af67ec-1289,,,,,63af67ec,HVT-0231,,,https://fortunoff.aviaryplatform.com/r/c24qj77z97
f-77bbad54-1290,,,,,77bbad54,HVT-0881,,,https://fortunoff.aviaryplatform.com/r/pc2t43j78j
f-77bbad54-1291,,,,,77bbad54,HVT-1987,,,https://fortunoff.aviaryplatform.com/r/3b5w669558
f-77bbad54-1292,,,,,77bbad54,HVT-0632,,,https://fortunoff.aviaryplatform.com/r/z31ng4h27g
f-77bbad54-1293,,,,,77bbad54,HVT-1654,,,https://fortunoff.aviaryplatform.com/r/4f1mg7ft63
f-77bbad54-1294,,,,,77bbad54,HVT-0861,,,https://fortunoff.aviaryplatform.com/r/251fj29b0d
f-77bbad54-1295,,,,,77bbad54,HVT-0101,,,https://fortunoff.aviaryplatform.com/r/fq9q23r27q
f-77bbad54-1296,,,,,77bbad54,HVT-0354,,,https://fortunoff.aviaryplatform.com/r/ns0ks6jb21
f-77bbad54-1297,,,,,77bbad54,HVT-1798,,,https://fortunoff.aviaryplatform.com/r/gx44q7qx2h
f-eee4516d-1298,,,,,eee4516d,HVT-0011,,,https://fortunoff.aviaryplatform.com/r/ff3kw57m5q
f-eee4516d-1299,,,,,eee4516d,HVT-0959,,,https://fortunoff.aviaryplatform.com/r/nz80k26n0f
f-eee4516d-1300,,,,,eee4516d,HVT-0960,,,https://fortunoff.aviaryplatform.com/r/0p0wp9t21x
f-eee4516d-1301,,,,,eee4516d,HVT-0927,,,https://fortunoff.aviaryplatform.com/r/ww76t0h834
f-eee4516d-1302,,,,,eee4516d,HVT-0110,,,https://fortunoff.aviaryplatform.com/r/q814m91m2q
f-eee4516d-1303,,,,,eee4516d,HVT-0156,,,https://fortunoff.aviaryplatform.com/r/s46h12vg7d
f-0f8844d9-1304,,,,,0f8844d9,HVT-0194,,,https://fortunoff.aviaryplatform.com/r/9z9086396v
f-0f8844d9-1305,,,,,0f8844d9,HVT-0157,,,https://fortunoff.aviaryplatform.com/r/kh0dv1ct9v
f-0f8844d9-1306,,,,,0f8844d9,HVT-0076,,,https://fortunoff.aviaryplatform.com/r/b853f4kr8j
f-0f8844d9-1307,,,,,0f8844d9,HVT-0221,,,https://fortunoff.aviaryplatform.com/r/sx6445hq2k
f-0f8844d9-1308,,,,,0f8844d9,HVT-0023,,,https://fortunoff.aviaryplatform.com/r/sx6445hp9g
f-0f8844d9-1309,,,,,0f8844d9,HVT-0110,,,https://fortunoff.aviaryplatform.com/r/q814m91m2q
f-0f8844d9-1310,,,,,0f8844d9,HVT-0038,,,https://fortunoff.aviaryplatform.com/r/3r0pr7mr2n
f-0f8844d9-1311,,,,,0f8844d9,HVT-0049,,,https://fortunoff.aviaryplatform.com/r/p843r0q312
f-0f8844d9-1312,,,,,0f8844d9,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-0f8844d9-1313,,,,,0f8844d9,HVT-0582,,,https://fortunoff.aviaryplatform.com/r/8c9r20rw3r
f-0f8844d9-1314,,,,,0f8844d9,HVT-0833,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd6j
f-0f8844d9-1315,,,,,0f8844d9,HVT-0927,,,https://fortunoff.aviaryplatform.com/r/ww76t0h834
f-ab98c5a6-1316,,,,,ab98c5a6,HVT-0276,,,https://fortunoff.aviaryplatform.com/r/dr2p55dj6z
f-ab98c5a6-1317,,,,,ab98c5a6,HVT-1866,,,https://fortunoff.aviaryplatform.com/r/pn8x921q53
f-ab98c5a6-1318,,,,,ab98c5a6,HVT-1763,,,https://fortunoff.aviaryplatform.com/r/zw18k7592n
f-ab98c5a6-1319,,,,,ab98c5a6,HVT-1764,,,https://fortunoff.aviaryplatform.com/r/vx05x25r12
f-ab98c5a6-1320,,,,,ab98c5a6,HVT-0619,,,https://fortunoff.aviaryplatform.com/r/j09w08wk29
f-782ab333-1321,,,,,782ab333,HVT-0901,,,https://fortunoff.aviaryplatform.com/r/3t9d50fw99
f-782ab333-1322,,,,,782ab333,HVT-1879,,,https://fortunoff.aviaryplatform.com/r/1v5bc3sv9d
f-782ab333-1323,,,,,782ab333,HVT-0098,,,https://fortunoff.aviaryplatform.com/r/sb3ws8hs46
f-782ab333-1324,,,,,782ab333,HVT-0104,,,https://fortunoff.aviaryplatform.com/r/hm52f7jz5c
f-782ab333-1325,,,,,782ab333,HVT-1892,,,https://fortunoff.aviaryplatform.com/r/t14th8bw1r
f-0c14f053-1326,,,,,0c14f053,HVT-3721,,,https://fortunoff.aviaryplatform.com/r/j09w08wk9g
f-b69a33f8-1327,,,,,b69a33f8,HVT-0026,,,https://fortunoff.aviaryplatform.com/r/nz80k26m8n
f-e6cfcf7b-1328,,,,,e6cfcf7b,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-e6cfcf7b-1329,,,,,e6cfcf7b,HVT-0005,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xj4t
f-e6cfcf7b-1330,,,,,e6cfcf7b,HVT-0058,,,https://fortunoff.aviaryplatform.com/r/cz3222rb4z
f-e6cfcf7b-1331,,,,,e6cfcf7b,HVT-0216,,,https://fortunoff.aviaryplatform.com/r/7p8tb0xt3j
f-e6cfcf7b-1332,,,,,e6cfcf7b,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-e6cfcf7b-1333,,,,,e6cfcf7b,HVT-0295,,,https://fortunoff.aviaryplatform.com/r/jd4pk07553
f-d7439bee-1334,,,,,d7439bee,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-d7439bee-1335,,,,,d7439bee,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-d7439bee-1336,,,,,d7439bee,HVT-1369,,,https://fortunoff.aviaryplatform.com/r/610vq2s791
f-d7439bee-1337,,,,,d7439bee,HVT-0058,,,https://fortunoff.aviaryplatform.com/r/cz3222rb4z
f-d7439bee-1338,,,,,d7439bee,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-e99933a7-1339,,,,,e99933a7,HVT-0045,,,https://fortunoff.aviaryplatform.com/r/696zw18p7m
f-e99933a7-1340,,,,,e99933a7,HVT-0805,,,https://fortunoff.aviaryplatform.com/r/vd6nz81028
f-dd59fedf-1341,,,,,dd59fedf,HVT-0015,,,https://fortunoff.aviaryplatform.com/r/st7dr2pj4h
f-dd59fedf-1342,,,,,dd59fedf,HVT-1879,,,https://fortunoff.aviaryplatform.com/r/1v5bc3sv9d
f-dd59fedf-1343,,,,,dd59fedf,HVT-0532,,,https://fortunoff.aviaryplatform.com/r/wh2d795n2x
f-dd59fedf-1344,,,,,dd59fedf,HVT-0257,,,https://fortunoff.aviaryplatform.com/r/x05x63bd53
f-e91f4164-1345,,,,,e91f4164,HVT-1874,,,https://fortunoff.aviaryplatform.com/r/222r49g56m
f-e91f4164-1346,,,,,e91f4164,HVT-3180,,,https://fortunoff.aviaryplatform.com/r/qz22b8vp77
f-e91f4164-1347,,,,,e91f4164,HVT-3163,,,https://fortunoff.aviaryplatform.com/r/nc5s756r6q
f-e91f4164-1348,,,,,e91f4164,HVT-2536,,,https://fortunoff.aviaryplatform.com/r/8w3804xn8j
f-536c2c2d-1349,,,,,536c2c2d,HVT-0076,,,https://fortunoff.aviaryplatform.com/r/b853f4kr8j
f-a2060730-1350,,,,,a2060730,HVT-4465,,,https://fortunoff.aviaryplatform.com/r/xd0qr4p21z
f-b814cc74-1351,,,,,b814cc74,,,,
f-ff81c307-1352,,,,,ff81c307,HVT-2804,,,https://fortunoff.aviaryplatform.com/r/qb9v11vs25
f-a7874f8e-1353,,,,,a7874f8e,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-697ceec3-1354,,,,,697ceec3,HVT-1272,,,https://fortunoff.aviaryplatform.com/r/bk16m3372f
f-697ceec3-1355,,,,,697ceec3,HVT-0880,,,https://fortunoff.aviaryplatform.com/r/nc5s756q82
f-697ceec3-1356,,,,,697ceec3,HVT-0204,,,https://fortunoff.aviaryplatform.com/r/jh3cz32b03
f-697ceec3-1357,,,,,697ceec3,HVT-2743,,,https://fortunoff.aviaryplatform.com/r/cv4bn9x68p
f-697ceec3-1358,,,,,697ceec3,HVT-1109,,,https://fortunoff.aviaryplatform.com/r/q814m91m5n
f-697ceec3-1359,,,,,697ceec3,HVT-0040,,,https://fortunoff.aviaryplatform.com/r/8s4jm23g6f
f-697ceec3-1360,,,,,697ceec3,HVT-1201,,,https://fortunoff.aviaryplatform.com/r/zw18k7591b
f-c2220c09-1361,,,,,c2220c09,HVT-0097,,,https://fortunoff.aviaryplatform.com/r/qv3bz61h54
f-c2220c09-1362,,,,,c2220c09,HVT-0030,,,https://fortunoff.aviaryplatform.com/r/tx3513v68n
f-c2220c09-1363,,,,,c2220c09,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-c2220c09-1364,,,,,c2220c09,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-c2220c09-1365,,,,,c2220c09,HVT-0095,,,https://fortunoff.aviaryplatform.com/r/w37kp7v167
f-c2220c09-1366,,,,,c2220c09,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-c2220c09-1367,,,,,c2220c09,HVT-0100,,,https://fortunoff.aviaryplatform.com/r/r20rr1pt39
f-c2220c09-1368,,,,,c2220c09,HVT-0048,,,https://fortunoff.aviaryplatform.com/r/8k74t6f583
